backend-1  | {"@timestamp":"2026-05-30T19:31:54.85213101-03:00","@version":"1","message":"events_skipped_duplicate device_id=5333cf90-e1ae-48bc-ad61-e9e6588c861b rec_no=24 user_id=1 create_time=null door=0","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasEventImportService","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.481501177-03:00","@version":"1","message":"event_unresolved_person deviceId=5333cf90-e1ae-48bc-ad61-e9e6588c861b rawUserId= rawCardNo= rawCardName=","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasEventImportService","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.482443135-03:00","@version":"1","message":"events_skipped_duplicate device_id=5333cf90-e1ae-48bc-ad61-e9e6588c861b rec_no=127 user_id= create_time=null door=0","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasEventImportService","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.483800302-03:00","@version":"1","message":"intelbras_event_person_resolved deviceId=5333cf90-e1ae-48bc-ad61-e9e6588c861b userId=null resolvedType=UNKNOWN resolvedName=Usuário não identificado foundInDatabase=false","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasPersonResolver","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.483814177-03:00","@version":"1","message":"event_unresolved_person deviceId=5333cf90-e1ae-48bc-ad61-e9e6588c861b rawUserId= rawCardNo= rawCardName=","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasEventImportService","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.484733968-03:00","@version":"1","message":"events_skipped_duplicate device_id=5333cf90-e1ae-48bc-ad61-e9e6588c861b rec_no=128 user_id= create_time=null door=0","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasEventImportService","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.486143843-03:00","@version":"1","message":"intelbras_event_person_resolved deviceId=5333cf90-e1ae-48bc-ad61-e9e6588c861b userId=null resolvedType=UNKNOWN resolvedName=Usuário não identificado foundInDatabase=false","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasPersonResolver","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.486153885-03:00","@version":"1","message":"event_unresolved_person deviceId=5333cf90-e1ae-48bc-ad61-e9e6588c861b rawUserId= rawCardNo= rawCardName=","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasEventImportService","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.487110302-03:00","@version":"1","message":"events_skipped_duplicate device_id=5333cf90-e1ae-48bc-ad61-e9e6588c861b rec_no=129 user_id= create_time=null door=0","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasEventImportService","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.491075177-03:00","@version":"1","message":"intelbras_event_person_resolved deviceId=5333cf90-e1ae-48bc-ad61-e9e6588c861b userId=null resolvedType=UNKNOWN resolvedName=Usuário não identificado foundInDatabase=false","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasPersonResolver","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.491092177-03:00","@version":"1","message":"event_unresolved_person deviceId=5333cf90-e1ae-48bc-ad61-e9e6588c861b rawUserId= rawCardNo=8E8B58EF rawCardName=","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasEventImportService","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.492154593-03:00","@version":"1","message":"events_skipped_duplicate device_id=5333cf90-e1ae-48bc-ad61-e9e6588c861b rec_no=130 user_id= create_time=null door=0","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasEventImportService","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.496257677-03:00","@version":"1","message":"intelbras_event_person_resolved deviceId=5333cf90-e1ae-48bc-ad61-e9e6588c861b userId=null resolvedType=UNKNOWN resolvedName=Usuário não identificado foundInDatabase=false","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasPersonResolver","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.496275718-03:00","@version":"1","message":"event_unresolved_person deviceId=5333cf90-e1ae-48bc-ad61-e9e6588c861b rawUserId= rawCardNo=8E8B58EF rawCardName=","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasEventImportService","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.497437218-03:00","@version":"1","message":"intelbras_cgi_http_response method=GET host=192.168.*.* endpoint=/cgi-bin/recordUpdater.cgi?action=update&name=AccessControlCard&recno=30&CardNo=8327688243&CardName=CRISTIAN%20FERNANDES%20LEITE%20MACHADO&UserID=83276882434 digest=false status=401 response_headers={connection=[close], content-length=[0], www-authenticate=[Digest realm=\"Login to e3d3d790d1d2585c24d5539e2b039eac\", qop=\"auth\", nonce=\"568170749\", opaque=\"042b3503ff2a1c3832684c47263fba16642833b1\", algorithm=MD5]} response_body=","logger_name":"br.com.sport.accesscontrol.integration.intelbras.client.IntelbrasCgiClient","thread_name":"org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.497459343-03:00","@version":"1","message":"intelbras_response method=GET host=192.168.*.* endpoint=/cgi-bin/recordUpdater.cgi?action=update&name=AccessControlCard&recno=30&CardNo=8327688243&CardName=CRISTIAN%20FERNANDES%20LEITE%20MACHADO&UserID=83276882434 digest=false status=401 response_body=","logger_name":"br.com.sport.accesscontrol.integration.intelbras.client.IntelbrasCgiClient","thread_name":"org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.497463052-03:00","@version":"1","message":"SYNC_DEVICE_RESPONSE ip=192.168.50.101 endpoint=/cgi-bin/recordUpdater.cgi?action=update&name=AccessControlCard&recno=30&CardNo=8327688243&CardName=CRISTIAN%20FERNANDES%20LEITE%20MACHADO&UserID=83276882434 http_status=401 body=","logger_name":"br.com.sport.accesscontrol.integration.intelbras.client.IntelbrasCgiClient","thread_name":"org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.497501218-03:00","@version":"1","message":"events_skipped_duplicate device_id=5333cf90-e1ae-48bc-ad61-e9e6588c861b rec_no=131 user_id= create_time=null door=0","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasEventImportService","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.497537302-03:00","@version":"1","message":"intelbras_cgi_http_request method=GET host=192.168.*.* endpoint=/cgi-bin/recordUpdater.cgi?action=update&name=AccessControlCard&recno=30&CardNo=8327688243&CardName=CRISTIAN%20FERNANDES%20LEITE%20MACHADO&UserID=83276882434 digest=true request_headers={Authorization=[<redacted>]} request_body=","logger_name":"br.com.sport.accesscontrol.integration.intelbras.client.IntelbrasCgiClient","thread_name":"org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.497552093-03:00","@version":"1","message":"intelbras_request method=GET host=192.168.*.* final_url=http://192.168.50.101/cgi-bin/recordUpdater.cgi?action=update&name=AccessControlCard&recno=30&CardNo=8327688243&CardName=CRISTIAN%20FERNANDES%20LEITE%20MACHADO&UserID=83276882434 query_params={action=update, name=AccessControlCard, recno=30, CardNo=8327688243, CardName=CRISTIAN%20FERNANDES%20LEITE%20MACHADO, UserID=83276882434} digest=true encoding=UTF-8 payload=","logger_name":"br.com.sport.accesscontrol.integration.intelbras.client.IntelbrasCgiClient","thread_name":"org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.50189551-03:00","@version":"1","message":"intelbras_event_person_resolved deviceId=5333cf90-e1ae-48bc-ad61-e9e6588c861b userId=null resolvedType=UNKNOWN resolvedName=Usuário não identificado foundInDatabase=false","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasPersonResolver","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.501917677-03:00","@version":"1","message":"event_unresolved_person deviceId=5333cf90-e1ae-48bc-ad61-e9e6588c861b rawUserId= rawCardNo=8E8B58EF rawCardName=","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasEventImportService","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.503153677-03:00","@version":"1","message":"events_skipped_duplicate device_id=5333cf90-e1ae-48bc-ad61-e9e6588c861b rec_no=132 user_id= create_time=null door=0","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasEventImportService","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.507204802-03:00","@version":"1","message":"intelbras_event_person_resolved deviceId=5333cf90-e1ae-48bc-ad61-e9e6588c861b userId=null resolvedType=UNKNOWN resolvedName=Usuário não identificado foundInDatabase=false","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasPersonResolver","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.50721926-03:00","@version":"1","message":"event_unresolved_person deviceId=5333cf90-e1ae-48bc-ad61-e9e6588c861b rawUserId= rawCardNo=8E8B58EF rawCardName=","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasEventImportService","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.508304802-03:00","@version":"1","message":"events_skipped_duplicate device_id=5333cf90-e1ae-48bc-ad61-e9e6588c861b rec_no=133 user_id= create_time=null door=0","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasEventImportService","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.509763177-03:00","@version":"1","message":"intelbras_event_person_resolved deviceId=5333cf90-e1ae-48bc-ad61-e9e6588c861b userId=null resolvedType=UNKNOWN resolvedName=Usuário não identificado foundInDatabase=false","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasPersonResolver","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.509777968-03:00","@version":"1","message":"event_unresolved_person deviceId=5333cf90-e1ae-48bc-ad61-e9e6588c861b rawUserId= rawCardNo= rawCardName=","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasEventImportService","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.51084651-03:00","@version":"1","message":"events_skipped_duplicate device_id=5333cf90-e1ae-48bc-ad61-e9e6588c861b rec_no=134 user_id= create_time=null door=0","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasEventImportService","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.51230551-03:00","@version":"1","message":"intelbras_event_person_resolved deviceId=5333cf90-e1ae-48bc-ad61-e9e6588c861b userId=null resolvedType=UNKNOWN resolvedName=Usuário não identificado foundInDatabase=false","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasPersonResolver","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.51231776-03:00","@version":"1","message":"event_unresolved_person deviceId=5333cf90-e1ae-48bc-ad61-e9e6588c861b rawUserId= rawCardNo= rawCardName=","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasEventImportService","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.513419843-03:00","@version":"1","message":"events_skipped_duplicate device_id=5333cf90-e1ae-48bc-ad61-e9e6588c861b rec_no=135 user_id= create_time=null door=0","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasEventImportService","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.514926802-03:00","@version":"1","message":"intelbras_event_person_resolved deviceId=5333cf90-e1ae-48bc-ad61-e9e6588c861b userId=null resolvedType=UNKNOWN resolvedName=Usuário não identificado foundInDatabase=false","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasPersonResolver","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.514938468-03:00","@version":"1","message":"event_unresolved_person deviceId=5333cf90-e1ae-48bc-ad61-e9e6588c861b rawUserId= rawCardNo= rawCardName=","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasEventImportService","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.51603701-03:00","@version":"1","message":"events_skipped_duplicate device_id=5333cf90-e1ae-48bc-ad61-e9e6588c861b rec_no=136 user_id= create_time=null door=0","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasEventImportService","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.51972776-03:00","@version":"1","message":"intelbras_event_person_resolved deviceId=5333cf90-e1ae-48bc-ad61-e9e6588c861b userId=7083755450 resolvedType=EMPLOYEE resolvedName=Arruda foundInDatabase=true","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasPersonResolver","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.520844302-03:00","@version":"1","message":"events_skipped_duplicate device_id=5333cf90-e1ae-48bc-ad61-e9e6588c861b rec_no=137 user_id=7083755450 create_time=null door=0","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasEventImportService","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.524771843-03:00","@version":"1","message":"intelbras_event_person_resolved deviceId=5333cf90-e1ae-48bc-ad61-e9e6588c861b userId=7083755450 resolvedType=EMPLOYEE resolvedName=Arruda foundInDatabase=true","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasPersonResolver","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.526482593-03:00","@version":"1","message":"events_skipped_duplicate device_id=5333cf90-e1ae-48bc-ad61-e9e6588c861b rec_no=138 user_id=7083755450 create_time=null door=0","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasEventImportService","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.531496427-03:00","@version":"1","message":"intelbras_event_person_resolved deviceId=5333cf90-e1ae-48bc-ad61-e9e6588c861b userId=7083755450 resolvedType=EMPLOYEE resolvedName=Arruda foundInDatabase=true","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasPersonResolver","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.532971844-03:00","@version":"1","message":"events_skipped_duplicate device_id=5333cf90-e1ae-48bc-ad61-e9e6588c861b rec_no=139 user_id=7083755450 create_time=null door=0","logger_name":"br.com.sport.accesscontrol.integration.intelbras.service.IntelbrasEventImportService","thread_name":"MessageBroker-4","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.536300844-03:00","@version":"1","message":"intelbras_cgi_http_response method=GET host=192.168.*.* endpoint=/cgi-bin/recordUpdater.cgi?action=update&name=AccessControlCard&recno=30&CardNo=8327688243&CardName=CRISTIAN%20FERNANDES%20LEITE%20MACHADO&UserID=83276882434 digest=true status=400 response_headers={connection=[close], content-length=[73], content-type=[text/plain;charset=utf-8]} response_body={\"code\":268632078,\"message\":\"Component error: getting instance failed!\"}\n","logger_name":"br.com.sport.accesscontrol.integration.intelbras.client.IntelbrasCgiClient","thread_name":"org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.536373594-03:00","@version":"1","message":"intelbras_response method=GET host=192.168.*.* endpoint=/cgi-bin/recordUpdater.cgi?action=update&name=AccessControlCard&recno=30&CardNo=8327688243&CardName=CRISTIAN%20FERNANDES%20LEITE%20MACHADO&UserID=83276882434 digest=true status=400 response_body={\"code\":268632078,\"message\":\"Component error: getting instance failed!\"}\n","logger_name":"br.com.sport.accesscontrol.integration.intelbras.client.IntelbrasCgiClient","thread_name":"org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.536400427-03:00","@version":"1","message":"SYNC_DEVICE_RESPONSE ip=192.168.50.101 endpoint=/cgi-bin/recordUpdater.cgi?action=update&name=AccessControlCard&recno=30&CardNo=8327688243&CardName=CRISTIAN%20FERNANDES%20LEITE%20MACHADO&UserID=83276882434 http_status=400 body={\"code\":268632078,\"message\":\"Component error: getting instance failed!\"}\n","logger_name":"br.com.sport.accesscontrol.integration.intelbras.client.IntelbrasCgiClient","thread_name":"org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1","level":"INFO","level_value":20000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.536438302-03:00","@version":"1","message":"intelbras_device_rejected_payload host=192.168.*.* endpoint=/cgi-bin/recordUpdater.cgi?action=update&name=AccessControlCard&recno=30&CardNo=8327688243&CardName=CRISTIAN%20FERNANDES%20LEITE%20MACHADO&UserID=83276882434 status=400 response_body={\"code\":268632078,\"message\":\"Component error: getting instance failed!\"}\n","logger_name":"br.com.sport.accesscontrol.integration.intelbras.client.IntelbrasCgiClient","thread_name":"org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1","level":"WARN","level_value":30000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.536549344-03:00","@version":"1","message":"CARD_SYNC_RESPONSE variant=minimal_without_card_status method=GET host=192.168.*.* user_id=83276882434 card_no=8327688243 accepted=false error=Intelbras CGI request failed for host 192.168.*.* endpoint=/cgi-bin/recordUpdater.cgi?action=update&name=AccessControlCard&recno=30&CardNo=8327688243&CardName=CRISTIAN%20FERNANDES%20LEITE%20MACHADO&UserID=83276882434 status=400 body={\"code\":268632078,\"message\":\"Component error: getting instance failed!\"}\n.","logger_name":"br.com.sport.accesscontrol.integration.intelbras.client.IntelbrasCgiClient","thread_name":"org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1","level":"WARN","level_value":30000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.536594677-03:00","@version":"1","message":"intelbras_device_rejected_payload host=192.168.*.* endpoint=/cgi-bin/recordUpdater.cgi?action=update&name=AccessControlCard&recno=30&CardNo=8327688243&CardName=CRISTIAN%20FERNANDES%20LEITE%20MACHADO&UserID=83276882434 variant=minimal_without_card_status method=GET payload={action=update, name=AccessControlCard, recno=30, CardNo=8327688243, CardName=CRISTIAN FERNANDES LEITE MACHADO, UserID=83276882434} error=Intelbras CGI request failed for host 192.168.*.* endpoint=/cgi-bin/recordUpdater.cgi?action=update&name=AccessControlCard&recno=30&CardNo=8327688243&CardName=CRISTIAN%20FERNANDES%20LEITE%20MACHADO&UserID=83276882434 status=400 body={\"code\":268632078,\"message\":\"Component error: getting instance failed!\"}\n.","logger_name":"br.com.sport.accesscontrol.integration.intelbras.client.IntelbrasCgiClient","thread_name":"org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1","level":"WARN","level_value":30000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.536720677-03:00","@version":"1","message":"intelbras_real_sync_person_failed device_id=8518fac4-a404-4030-9b38-cb50f283ba4f host=192.168.*.* person_type=GUEST person_id=0c29d103-6b6c-4520-84eb-f2b696d85dd3 error=Intelbras CGI request failed for host 192.168.*.* endpoint=/cgi-bin/recordUpdater.cgi?action=update&name=AccessControlCard&recno=30&CardNo=8327688243&CardName=CRISTIAN%20FERNANDES%20LEITE%20MACHADO&UserID=83276882434 status=400 body={\"code\":268632078,\"message\":\"Component error: getting instance failed!\"}\n.","logger_name":"br.com.sport.accesscontrol.integration.intelbras.provider.IntelbrasRealProvider","thread_name":"org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1","level":"WARN","level_value":30000,"application":"access-control-api"}
backend-1  | {"@timestamp":"2026-05-30T19:31:55.536742885-03:00","@version":"1","message":"SYNC_DEVICE_FAILED device_id=8518fac4-a404-4030-9b38-cb50f283ba4f name=Portaria ip=192.168.50.101 area=Portaria endpoint=sync_person person_type=GUEST person_id=0c29d103-6b6c-4520-84eb-f2b696d85dd3 exception=IntelbrasIntegrationException error=Intelbras CGI request failed for host 192.168.*.* endpoint=/cgi-bin/recordUpdater.cgi?action=update&name=AccessControlCard&recno=30&CardNo=8327688243&CardName=CRISTIAN%20FERNANDES%20LEITE%20MACHADO&UserID=83276882434 status=400 body={\"code\":268632078,\"message\":\"Component error: getting instance failed!\"}\n.","logger_name":"br.com.sport.accesscontrol.integration.intelbras.provider.IntelbrasRealProvider","thread_name":"org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1","level":"WARN","level_value":30000,"stack_trace":"br.com.sport.accesscontrol.integration.intelbras.client.IntelbrasIntegrationException: Intelbras CGI request failed for host 192.168.*.* endpoint=/cgi-bin/recordUpdater.cgi?action=update&name=AccessControlCard&recno=30&CardNo=8327688243&CardName=CRISTIAN%20FERNANDES%20LEITE%20MACHADO&UserID=83276882434 status=400 body={\"code\":268632078,\"message\":\"Component error: getting instance failed!\"}\n.\n\tat br.com.sport.accesscontrol.integration.intelbras.client.IntelbrasCgiClient.ensureSuccess(IntelbrasCgiClient.java:611)\n\tat br.com.sport.accesscontrol.integration.intelbras.client.IntelbrasCgiClient.exchangeText(IntelbrasCgiClient.java:488)\n\tat br.com.sport.accesscontrol.integration.intelbras.client.IntelbrasCgiClient.getText(IntelbrasCgiClient.java:454)\n\tat br.com.sport.accesscontrol.integration.intelbras.client.IntelbrasCgiClient.executeAccessUserPayloads(IntelbrasCgiClient.java:782)\n\tat br.com.sport.accesscontrol.integration.intelbras.client.IntelbrasCgiClient.upsertAccessUser(IntelbrasCgiClient.java:112)\n\tat br.com.sport.accesscontrol.integration.intelbras.provider.IntelbrasRealProvider.syncPerson(IntelbrasRealProvider.java:164)\n\tat br.com.sport.accesscontrol.integration.sync.IntelbrasSyncWorker.syncGuest(IntelbrasSyncWorker.java:266)\n\tat br.com.sport.accesscontrol.integration.sync.IntelbrasSyncWorker.process(IntelbrasSyncWorker.java:120)\n\tat br.com.sport.accesscontrol.integration.sync.IntelbrasSyncWorker.consume(IntelbrasSyncWorker.java:104)\n\tat java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source)\n\tat java.base/java.lang.reflect.Method.invoke(Unknown Source)\n\tat org.springframework.messaging.handler.invocation.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:169)\n\tat org.springframework.amqp.rabbit.listener.adapter.KotlinAwareInvocableHandlerMethod.doInvoke(KotlinAwareInvocableHandlerMethod.java:45)\n\tat org.springframework.messaging.handler.invocation.InvocableHandlerMethod.invoke(InvocableHandlerMethod.java:119)\n\tat org.springframework.amqp.rabbit.listener.adapter.HandlerAdapter.invoke(HandlerAdapter.java:75)\n\tat org.springframework.amqp.rabbit.listener.adapter.MessagingMessageListenerAdapter.invokeHandler(MessagingMessageListenerAdapter.java:278)\n\tat org.springframework.amqp.rabbit.listener.adapter.MessagingMessageListenerAdapter.invokeHandlerAndProcessResult(MessagingMessageListenerAdapter.java:225)\n\tat org.springframework.amqp.rabbit.listener.adapter.MessagingMessageListenerAdapter.onMessage(MessagingMessageListenerAdapter.java:149)\n\tat org.springframework.amqp.rabbit.listener.AbstractMessageListenerContainer.doInvokeListener(AbstractMessageListenerContainer.java:1682)\n\tat org.springframework.amqp.rabbit.listener.AbstractMessageListenerContainer.actualInvokeListener(AbstractMessageListenerContainer.java:1604)\n\tat org.springframework.amqp.rabbit.listener.AbstractMessageListenerContainer.invokeListener(AbstractMessageListenerContainer.java:1592)\n\tat org.springframework.amqp.rabbit.listener.AbstractMessageListenerContainer.doExecuteListener(AbstractMessageListenerContainer.java:1583)\n\tat org.springframework.amqp.rabbit.listener.AbstractMessageListenerContainer.executeListenerAndHandleException(AbstractMessageListenerContainer.java:1528)\n\tat org.springframework.amqp.rabbit.listener.AbstractMessageListenerContainer.lambda$executeListener$8(AbstractMessageListenerContainer.java:1506)\n\tat io.micrometer.observation.Observation.observe(Observation.java:499)\n\tat org.springframework.amqp.rabbit.listener.AbstractMessageListenerContainer.executeListener(AbstractMessageListenerContainer.java:1506)\n\tat org.springframework.amqp.rabbit.listener.SimpleMessageListenerContainer.doReceiveAndExecute(SimpleMessageListenerContainer.java:1082)\n\tat org.springframework.amqp.rabbit.listener.SimpleMessageListenerContainer.receiveAndExecute(SimpleMessageListenerContainer.java:1018)\n\tat org.springframework.amqp.rabbit.listener.SimpleMessageListenerContainer$AsyncMessageProcessingConsumer.mainLoop(SimpleMessageListenerContainer.java:1421)\n\tat org.springframework.amqp.rabbit.listener.SimpleMessageListenerContainer$AsyncMessageProcessingConsumer.run(SimpleMessageListenerContainer.java:1322)\n\tat java.base/java.lang.Thread.run(Unknown Source)\n","application":"access-control-api"}
